text,language,x,y
Ca c'est la goutte d'eau qui fait déborder le vase !,French,14.758113,13.739845
C'est la goutte d'eau qui fait déborder le vase,French,9.436619,15.079443
Serai la goutte d'eau qui fait déborder le vase.,French,13.821862,-1.7038286
C'est la goutte d'eau qui fait déborder le vase !,French,14.851051,13.830274
"""L'habit ne fait pas le moine"".",French,13.983133,14.030084
"- Eh oui, l'habit ne fait pas le moine.",French,13.897941,-3.1974561
Mais l'habit ne fait pas le moine.,French,13.582854,-1.1295229
"L'habit ne fait pas le moine, je suppose.",French,14.723643,-2.3679616
"L'habit ne fait pas le moine ! Mais quand sera-t-il là, votre chef de bureau ?",French,14.682246,12.455437
"""L'habit ne fait pas le moine"", monsieur.",French,14.7400255,-0.7745301
M. Hobbs dit que l'habit ne fait pas le moine.,French,13.789285,-1.1339922
"L'habit ne fait pas le moine, pas vrai, les gars ?",French,13.859241,11.976017
- L'habit ne fait pas le moine.,French,13.720775,-1.201855
"Je sais, Lucy, mais l'habit ne fait pas le moine.",French,14.627896,-4.144978
"C'est l'illustration du dicton ""l'habit ne fait pas le moine"".",French,13.469251,-1.2299588
"Tu sais, l'habit ne fait pas le moine.",French,13.145533,-2.7643342
L'habit ne fait pas le moine.,French,13.5632925,-1.3646277
Roberto est un expert de l'escalade qui considère que l'habit ne fait pas le moine.,French,13.828234,-2.4713001
- l'habit ne fait pas le moine.,French,15.314615,-0.4014434
"""L'habit ne fait pas le moine !"" Regardez ça !",French,14.774576,13.746511
"Je sais, on dit: ""L'habit ne fait pas le moine"".",French,14.016181,11.912861
"""L'habit ne fait pas le moine"", dit-on, mais... nous jugeons souvent trop vite, n'est-ce pas ?",French,14.383452,11.993896
Je n'aime pas te voir manger sur le pouce.,French,15.500156,-2.9642696
J'ai mangé sur le pouce.,French,15.850971,-2.131398
"Au lieu de ça, je mangeais sur le pouce et je me rendais à un spectacle amateur de kabuki.",French,13.884396,-3.8015137
"Je mange sur le pouce, avec 12 chiens !",French,15.027257,13.892655
Y a t-il des en-cas à manger sur le pouce ?,French,14.332074,11.959801
"- Une déposition, d'après lui. Je crois plutôt qu'il essaie de mener quelqu'un en bateau.",French,13.767432,-3.683034
Ça met du piment dans notre vie amoureuse.,French,13.328239,-2.046054
Je mets du piment dans vos vies et vous vous plaignez sans cesse.,French,14.50337,-3.311696
Ça met du piment dans ma vie.,French,13.863778,-2.469416
"Sans mettre la charrue avant les boeufs, que se passera-t-il, si je réussis?",French,11.346454,14.568661
"Mais dans votre cas, je pense que ça serait plus sage de mettre la charrue avant les boeufs, si on peut dire.",French,13.9506035,-3.8495505
J'ai mis la charrue avant les boeufs.,French,14.772733,-0.84188145
"Sans vouloir mettre mon grain de sel, supposons que vous ayez raison et que Drake soit un espion...",French,11.213786,14.708138
Peut-être que tu pourrais mettre ton grain de sel.,French,15.37902,-3.1949542
"Si ton père était encore vivant, et qu'il te voyait là, assis à mes côtés, il hésiterait pas à venir me voir pour mettre son grain de sel.",French,13.969509,-3.768416
"C'est ça, mets ton grain de sel !",French,14.731307,13.683282
Elle adore mettre son grain de sel.,French,14.025774,-2.249865
Je mets mon grain de sel.,French,15.696259,-3.2392063
ce n'est pas bon pour lui. t'essaies de mettre ton grain de sel dans les affaires de mon bureau ?,French,13.755788,12.3713875
Tu veux mettre ton grain de sel ?,French,14.770254,12.225973
"Quand j'essayais de capturer cette garce, elle n'arrêtait pas d'y mettre son grain de sel.",French,13.859809,-3.0454588
Je peux mettre mon grain de sel là où je devrais pas ?,French,13.96557,12.1138315
J'ai des problèmes avec Margaret et maman met son grain de sel.,French,15.981142,-3.0161283
Après que tout le monde y mette son grain de sel.,French,14.502479,-0.74522614
"- Non, je mettrai mon grain de sel.",French,15.578103,-2.9370134
- Je peux mettre mon grain de sel?,French,13.787862,12.606577
Car je savais que tu viendrais mettre ton grain de sel.,French,15.742648,-1.2705522
"Si tu veux mettre ton grain de sel, être constructive, n'hésite pas !",French,14.702261,13.455201
Il a assez mis son grain de sel quand on écrivait le discours...,French,11.269657,14.643901
"J'ai pas pensé à ce que ça signifierait de me remettre avec Alex, et maintenant, tout le monde là-bas veut mettre son grain de sel, et...",French,11.176198,14.6966915
"Non pas que je veuille mettre mon grain de sel, mais ce type de réseau peut mener à une mauvaise conclusion.",French,13.361769,-2.7610815
Un vieux soldat peut-il venir mettre son grain de sel ici ?,French,14.345488,11.697501
Tu as eu des ennuis avant de venir. Je sais... que tu en as eu après aussi. Est-ce que j'ai mis mon grain de sel?,French,13.931599,11.9202175
- Tu dois mettre ton grain de sel.,French,15.1565485,-2.1475556
Et si j'y mettais mon grain de sel ?,French,13.805342,12.558724
"Pour mettre notre grain de sel, et c'est ce qu'il faut faire.",French,13.675374,-1.3353362
Donc tu dois venir me voir quand tu veux mettre ton grain de sel.,French,15.576761,-2.372508
"Je vais y mettre mon grain de sel, à moins que tu ne t'y opposes.",French,15.863467,-2.4104328
"Efraim, tu mets ton grain de sel?",French,14.034396,12.719204
pourquoi j'ai fait ça franchement ? pourquoi j'ai mis mon grain de sel dans tout ça ?,French,13.758591,12.217908
Je suis censé les détester. Ne pas avoir ma langue dans ma poche.,French,14.057437,-2.281315
"""Je coucherai avec lui mardi et jeudi et il n'y verra que du feu"".",French,14.213117,13.796478
On n'y voit que du feu.,French,14.468091,-1.1824878
Agis comme si tu y étais... et on n'y verra que du feu.,French,14.086494,-1.2407962
"Dans deux semaines, on n'y verra que du feu. Vraiment ?",French,14.43992,12.238126
"Poppy me trouvera drôle, on n'y verra que du feu.",French,14.299598,-1.3923144
"J'ai tout préparé, la police n'y verra que du feu !",French,14.94124,13.933572
Quelques réparations et on n'y verra que du feu !,French,14.975333,13.940547
"J'échapperai à cette vieille garce pendant sa sieste, elle n'y verra que du feu.",French,15.463991,-1.6636553
"On l'appelait ""le Feu"" parce que quand il lançait la balle, on n'y voyait que du feu.",French,14.057712,-2.0335243
"Vous pouvez remettre la puce à l'AFC, on n'y verra que du feu.",French,13.458342,-1.0047148
Vous êtes sûr que le scanner n'y verra que du feu ?,French,14.628672,12.250008
Le type que vous allez y mettre n'y verra que du feu.,French,14.44495,-1.1067861
"Ils se déguisent en Robin des bois, le public n'y voit que du feu.",French,13.204815,-1.744821
J'assure tellement que les gens n'y voient que du feu.,French,14.034365,-1.4638413
Tout le monde n'y voit que du feu.,French,13.063879,-2.0677383
Ton père n'y verra que du feu.,French,14.727785,-1.2532272
- On n'y verra que du feu.,French,15.01417,-0.7706958
Notre jeune dictateur n'y verra que du feu.,French,13.457807,-1.4331733
Je peux tout voir et ils n'y voient que du feu.,French,14.4237385,-1.1047978
"Du maquillage, une perruque, et on n'y voit que du feu.",French,13.708327,-1.718605
Même ta couturière n'y verra que du feu.,French,13.185122,-1.2291117
Gazzo n'y verra que du feu.,French,14.44641,-1.2150196
"Si vous les écoulez discrètement, on n'y verra que du feu.",French,14.413844,-1.1877153
L'humain n'y voit que du feu.,French,13.316755,-1.5323687
"Quand tu auras enfilé la redingote, on n'y verra que du feu.",French,14.136519,-1.4316163
On n'y verra que du feu.,French,14.837557,-0.80837446
Une voiture de 30 ans n'y verra que du feu.,French,13.596336,-1.8642563
"Mais grâce à un casting inventif, vous n'y verrez que du feu.",French,13.164686,-1.3849097
"Ils rataient des trucs. Si on était malin, ils n'y voyaient que du feu.",French,13.298078,-2.4751842
"Toi, fais en sorte que papa et maman n'y voient que du feu.",French,15.361857,-1.4172558
9 orphelins sur 10 n'y voient que du feu.,French,14.58988,-0.5179022
"Le coquin n'y verra que du feu, hein, l'ami ?",French,13.627387,12.787341
Les gens comme toi n'y voient que du feu.,French,14.01238,-1.8939929
"Crois-moi, Batman n'y verra que du feu. CENTRALE D'ÉNERGIE DE GOTHAM",French,14.973705,13.841846
"Si elle te voit, elle n'y verra que du feu et te prendra pour un ami.",French,15.472659,-1.3276769
Vous économisez du bœuf et tout le monde n'y voit que du feu.,French,13.137771,-1.3098785
"Si, tu verras. Il n'y verra que du feu.",French,15.024381,-1.4005475
Mettez une toge de Vedek et on n'y verra que du feu.,French,13.824566,-1.6621996
Et tout le monde n'y voit que du feu jusqu'à ce qu'Anna menace de tout raconter.,French,13.816551,-2.4621353
Il n'y verra que du feu.,French,14.381887,-1.0480324
"La pigmentation, les différentes couleurs de sa peau: on n'y voit que du feu.",French,13.159811,-1.6728101
"S'il explose, vous n'y verrez que du feu.",French,14.567448,-0.85888433
"- Mais... si quelqu'un l'a caché, vous n'y verrez que du feu.",French,15.069285,-1.7883539
"Avec les mêmes vêtements, on n'y verra que du feu !",French,14.938869,13.910635
"C'est une photocopie, elle n'y verra que du feu !",French,14.760318,13.802767
Et on n'y verra que du feu.,French,14.86962,-1.3049421
"Descendez en caleçon, on n'y verra que du feu.",French,13.820507,-1.3167038
Il s'attaquait à une pauvrette qui n'y voyait que du feu.,French,13.947339,-2.243568
Et toi tu n'y vois que du feu.,French,15.047188,-0.6806243
Je n'y vois que du feu Cliquetis,French,9.599944,14.9469185
- Je n'y vois que du feu,French,9.483179,15.030567
Ces gringos n'y voient que du feu.,French,13.598902,-1.8430564
Il n'y voit que du feu.,French,14.013642,-1.14941
"Et sauf exception, je n'y vois que du feu.",French,14.760678,-1.2254566
Tout le monde n'y verra que du feu.,French,13.450642,-1.2380741
"- Parce qu'en fin de compte, on n'y verra que du feu.",French,13.787705,-1.5400755
Elle n'y verra que du feu.,French,14.534085,-1.3780502
Et il n'y verra que du feu ?,French,14.269516,12.559635
Willy n'y verra que du feu.,French,15.677268,-0.86273456
La sécurité n'y verra que du feu.,French,13.1446,-1.2581344
"L'ordinateur n'y verra que du feu, et nous effectuerons le branchement.",French,14.964885,-1.1517197
S'il est Italien il n'y verra que du feu!,French,13.962696,14.054381
Cette petite sotte n'y verra que du feu !,French,14.842856,13.841252
"Ça va aller, c'est un spécialiste en encres, il n'y verra que du feu.",French,14.582182,-1.3286431
Vous n'y verrez que du feu. - Quoi ?,French,14.128346,12.469686
"Le plus beau, c'était qu'en haut, la direction n'y voyait que du feu.",French,13.539677,-2.8575144
Je t'attendrai ici pour te conduire à Maseru. La police n'y verra que du feu.,French,14.2003355,-2.9237573
Je vais mener le crime du siècle sous votre nez et vous n'y verrez que du feu.,French,15.105635,-1.4494755
Les poulets n'y voient que du feu.,French,12.950212,-2.0063
On n'a pas élevé les cochons ensemble !,French,14.730355,13.851557
Tout le bureau part en fumée et cette chose reste intacte.,French,14.9715185,-1.4311444
Mon carburant à moi est parti en fumée.,French,14.900158,-3.1501896
"Sinon, je jure que ce petit Ewok va partir en fumée !",French,14.16931,13.488622
Ils n'ont pas pu partir en fumée.,French,14.39517,-1.3392627
Tout cet argent... parti en fumée.,French,13.325273,-0.577346
"Demain notre école partira en fumée, le genre de truc qui affecte toute une génération !",French,14.934148,13.745895
"Amenez-moi le Commodore, ou, par Dieu, son trésor partira en fumée !",French,14.544383,13.602854
Cet hôtel serait parti en fumée si nous n'y étions pas !,French,14.829297,13.700246
Partis en fumée ! 4 millions de dollars partis en fumée !,French,15.014141,14.062436
"Plus on s'approche de la vérité, plus les preuves partent en fumée.",French,13.746477,-0.9695158
Les voilà partis en fumée.,French,13.15696,-1.1436898
Il n'y a aucun plaisir à voir la fierté partir en fumée.,French,13.208445,-2.5386662
Il part en fumée et je touche plus ma part.,French,15.666103,-1.0240769
L'héritage de tes parents va partir en fumée.,French,15.225572,-3.1372547
Le toit de la pension où je logeais est parti en fumée.,French,14.043656,-3.4292479
Et tout notre travail partira en fumée.,French,13.797177,-0.8555486
"Puisque vos plans sont partis en fumée, pourquoi ne pas me dire ce qu'il y a dans cette boite ?",French,14.102294,11.911017
"Oui, ce vieil hôtel va partir en fumée apparemment.",French,13.636462,-3.3235307
Il s'est tiré ou il est parti en fumée.,French,14.566183,-0.761175
Tout ça est parti en fumée et tes gages avec.,French,15.22216,-0.29786983
"Et ils ont déclenché une bombe, et l'église part en fumée.",French,14.272682,-1.3559468
Des milliards de dollars partiront en fumée.,French,12.82668,-1.4747698
"Merci, Baldrick. Sept ans de ma vie partis en fumée.",French,14.381157,-2.7556312
- au moment où la vôtre part en fumée.,French,15.163004,-0.41732576
"M. Menachem, je rêve que votre expérimentation sioniste parte en fumée.",French,15.197264,-0.40317732
"Des miracles ! Sans moi, leur patrimoine serait parti en fumée. Au contraire, il est sain et sauf !",French,14.897477,13.650858
Des années de recherche parties en fumée.,French,13.093253,-0.7146093
"Deux ans et demi de travail souterrain partis en fumée quand vous avez intercepté l'enfant, M. Sullivent.",French,13.352175,-0.54545313
Tout partait en fumée. Je devais dire quelque chose...,French,11.190143,14.690335
Je suis à l'écoute du son de ma carrière qui part en fumée.,French,14.4104595,-3.0245266
"Nuit et jour, j'effectue des calculs. Mes hypothèses doivent concorder avec celles de Copernic... ou tous mes espoirs partiront en fumée.""",French,13.522187,13.984812
On part en fumée.,French,14.250778,-0.19922769
"Chaque instant qu'on a partagé, partira en fumée sur ce bûcher.",French,14.019712,-1.4997363
Avant qu'un malheur n'arrive et que tout parte en fumée.,French,13.715127,-0.686755
Un curé écrit une lettre et nos rêves partent en fumée !,French,14.998661,13.915101
"L'année dernière, des pans entiers de forêt partis en fumée grâce à un nutjob de l'adolescence.",French,12.81958,-2.426223
"Si on est touché sous la ligne de flottaison, on part en fumée.",French,14.75424,-0.8130335
Des années d'expérience et des mois de planification partis en fumée.,French,12.809886,-1.7172927
Cinquante mille dollars de ta vie partis en fumée.,French,13.398239,-0.72095025
"- Tout partira en fumée, sauf la prison.",French,13.259954,-1.0042967
Les millions partiront en fumée.,French,12.952473,-1.2117771
Le fric est parti en fumée.,French,13.306375,-1.3873242
"Imagine que cet établissement brûle, qu'on raconte que tout mon argent est parti en fumée.",French,14.603618,-4.067614
J'ai décidé de suivre votre conseil. Je vais laisser ma confusion partir en fumée.,French,14.714412,-4.0003595
Partis en fumée.,French,13.2519865,-0.46123445
"Je ne veux pas dire que notre mariage soit un échec ni qu'il soit gelé ou parti en fumée, ni même qu'il nous ait échappé.",French,14.043095,-4.1780834
"Je ne vous mentirai pas, cela signifie que votre prime d'assurance va partir en fumée.",French,14.333576,-3.640327
Vous êtes parti en fumée à Seattle.,French,15.363229,-2.9994857
"Le dernier est mort dans son jardin, son épouse l'a regardé partir en fumée sans pouvoir rien y faire.",French,13.740113,-2.6337318
Nous bâtirons notre renommée Ou nous partirons en fumée,French,9.441322,15.072324
C'est ma fierté qui part en fumée.,French,14.184275,-1.4654351
Quatre années de nuisances parties en fumée...,French,11.373088,14.518697
Tout est parti en fumée.,French,13.523298,-1.20547
"Ce serait triste de le voir partir en fumée, pas vrai ?",French,13.72039,11.983287
Comment expIiquez-vous que Ies gens partent en fumée ?,French,14.259279,12.178991
Il part en fumée.,French,14.067553,-1.2592504
Ma retraite part en fumée !,French,15.011501,14.053346
"si son argent part en fumée, il devra agir.",French,15.395819,-0.2684588
C'est moi qui ai appelé le FBI. Et on va partir en fumée.,French,14.182183,-2.2842357
Tu veux partir en fumée?,French,14.774694,12.243141
"À cause de lui, mon boulot est parti en fumée !",French,14.104058,13.497402
"À cette heure demain, tout partira en fumée.",French,13.347641,-1.419424
La ville va partir en fumée!,French,15.040722,14.045053
"Ouais, 15 années d'une carrière judiciaire partent en fumée, mais bon, la politique, c'est la politique. (une femme pleure)",French,14.561476,13.993885
"Fichiers, disques durs, cahiers de labo, tout est parti en fumée.",French,13.289906,-0.9491346
Et quand leur voiture se garait devant le garage tous les plans que j'avait fait dans ma tête... sont partis en fumée.,French,15.136532,-2.1252384
Les voilà qui partent en fumée.,French,12.941356,-1.2310348
"Si vous vous en approchez, Los Angeles part en fumée.",French,13.531951,-1.2175975
"Oui, mais rien n'a été touché depuis qu'il est parti en fumée.",French,13.462245,-2.433854
Et voilà des millions de dollars qui partent en fumée dans cinq ans de procès pour la sentence de mort.,French,12.835281,-1.8242971
"À cause de lui, les actions se sont effondrées et ton investissement secret de 800 millions est parti en fumée.",French,13.480374,-1.8798853
Tu veux que tout parte en fumée ?,French,14.456377,12.525419
J'ai vu tout ce que j'avais construit partir en fumée.,French,14.463815,-3.2309413
"Ça va partir en fumée, ce qui me fait revenir au point mort.",French,14.623495,-3.090843
"Si un sac prend feu, ce n'est pas le magasin mais tout le quartier qui partira en fumée.",French,13.041794,-1.4286028
Presque 100 mille dollars. Partis en fumée,French,9.408659,15.105487
Nos impôts partent en fumée.,French,12.725563,-1.7922184
"Bureau du Shérif, ici Mooney. Tout est parti en fumée.",French,13.09659,-1.161877
"Un accident, et tout le navire part en fumée.",French,13.393629,-1.3607658
"Et ma chambre, qui est juste au-dessus de la cuisine, aurait été la première à partir en fumée.",French,14.559893,-3.0868642
"Un peu de malchance, comme tu as eu aujourd'hui... et tous tes rêves peuvent partir en fumée.",French,14.542919,-2.7996883
"Le kérosène de ta marine et de tes tanks part en fumée, par millions de litres.",French,12.94416,-1.352275
Tous tes précieux contrats seraient partis en fumée.,French,13.786632,-1.0043855
Parti en fumée !,French,15.0252075,14.06906
"50 millions, partis en fumée.",French,14.032653,-0.94106185
"Toutes ces actions sans valeur, parties en fumée.",French,13.807247,-0.52507025
Vous aviez pas prévu de partir en fumée en vous levant ce matin.,French,15.193086,-2.5789456
Poole a piégé sa maison pour qu'elle parte en fumée.,French,13.423396,-2.2145634
"Chaque année, un territoire plus vaste que la Grande-Bretagne part en fumée.",French,12.727447,-1.893566
Ça n'explique pas pourquoi on l'a peint en rouge avant que la maison parte en fumée.,French,14.839094,-2.5022995
Je voudrais pas que tu partes en fumée.,French,15.637423,-2.7169156
-5000 $ partis en fumée.,French,14.225943,-0.9405847
Et comment ce rêve d'évasion est parti en fumée.,French,13.267023,-0.5801553
Ses précautions sont parties en fumée.,French,13.441597,-1.6968971
"Pourquoi croyez-vous que les palmiers sont encore debout, alors que tous les hôtels et bungalows sont partis en fumée comme s'ils n'avaient jamais été là?",French,14.369635,11.528218
"Les 180 millions, partis en fumée.",French,13.003864,-0.794331
"Ton plan de récupération de popularité part en fumée, tout comme toutes tes autres affaires merdiques.",French,14.971199,-3.4567382
Des heures entières de stratégie parties en fumée !,French,15.013678,14.011005
Ou l'endroit part en fumée.,French,13.713476,-1.3768258
"Tout ce qui a toujours compté pour moi, ce pour quoi j'ai tant travaillé tout cet avenir est parti en fumée.",French,14.400994,-2.7388995
C'était en train de partir en fumée.,French,13.743671,-2.7340734
"Tu sais, papa, tout bien réfléchi, l'industrie du miel, c'est pas ma tasse de thé.",French,14.29766,-4.2165804
"Comme disent les Anglais: ""C'était pas ma tasse de thé.""",French,13.604371,13.956319
Les club de strip-tease ne sont pas ma tasse de thé.,French,13.396607,-1.7847543
La culture klingonne n'est pas votre tasse de thé ?,French,14.896051,13.744588
"Vous devriez abandonner le cambriolage, ce n'est pas votre tasse de thé.",French,14.887068,-1.6307136
Tu sais que ce gars n'est pas ma tasse de thé.,French,14.763286,-3.1381674
"Mais les coïncidences, c'est pas ma tasse de thé.",French,14.044689,-1.8777239
C'est pas ma tasse de thé.,French,15.673109,-2.1576512
"Le rasage, ce n'est pas ma tasse de thé.",French,14.094423,-2.8450115
C'était simplement pas ma tasse de thé aujourd'hui.,French,14.2990885,-3.851869
"{\pos(192,200)}Désolée, c'est pas ma tasse de thé.",French,15.313143,-4.2600136
Vous ne pouvez même pas gagner un centime... et les enfants ne sont pas votre tasse de thé.,French,14.307024,-2.0660527
"Désolé, les Boy Bands ne sont pas ma tasse de thé.",French,14.683916,-4.3228617
J'avais peur que ce ne soit pas votre tasse de thé.,French,15.423709,-3.0297177
"Il fabrique des punaises depuis 1888, et les campagnes modernes, c'est pas sa tasse de thé.",French,12.921269,-1.5392102
"Écoute, Steve, la politique c'est vraiment pas ma tasse de thé.",French,14.2303705,-4.148682
Mais ce n'est pas votre tasse de thé.,French,16.103529,-1.5197331
L pensent que ce n'est pas votre tasse de thé.,French,15.938841,-1.9877312
"- n'est pas ma tasse de thé. - Non, non, c'est cool.",French,15.279011,-4.112732
"- Oui, ce n'est pas ma tasse de thé.",French,15.264317,-4.2147326
Le West Hampshire News n'est pas ma tasse de thé.,French,14.136699,-2.115237
Tout ça ne vaut pas ma tasse de thé !,French,14.21572,13.49943
Nous savons que l'administration n'est pas votre tasse de thé. - Je peux revenir plus tard.,French,15.413653,-0.6857335
C'est pas votre tasse de thé.,French,15.774684,-1.7455459
"Mais je n'aimais-- les banques, ce n'était pas ma tasse de thé.",French,15.2048,-2.660117
Je me suis marié un lâche qui a quitté parce la paternité n'a pas sa tasse de thé.,French,15.9030075,-2.92587
"J'ai dit à Harry : ""La pluie et la grisaille, ce n'est pas ma tasse de thé.""",French,13.752633,13.626305
- Ce n'est pas votre tasse de thé ?,French,13.704987,12.790662
"Amy, je sais que les paroles douces ne sont pas ma tasse de thé, mais de toutes celles avec qui je suis sorti, tu es probablement dans le top 10.",French,14.983332,-3.9450836
- Pas ma tasse de thé.,French,15.4557905,-3.5237696
Pas ma tasse de thé mais le devoir m' appelle.,French,15.800994,-1.7709388
"Regarder les gens dans les yeux, ce n'est pas ma tasse de thé.",French,14.072437,-2.2627356
Le gardiennage n'est pas ma tasse de thé non plus.,French,13.591948,-2.5696452
"Ce n'est pas ma tasse de thé. Venez, nous avons des choses à nous dire.",French,16.187853,-1.3378695
Le dernier Hunger Games n'était pas ma tasse de thé.,French,14.016483,-2.800132
Lire les feuilles n'est pas ma tasse de thé !,French,14.795786,13.765483
"Vos films, ne sont pas ma tasse de thé.",French,14.133218,-0.8798926
"- Pas question, c'est pas ma tasse de thé.",French,15.512873,-3.4537814
C'est pas ma tasse de thé,French,9.507542,15.008339
"Ce genre de sauterie, c'est pas ma tasse de thé.",French,14.307792,-2.9357016
Pas ma tasse de thé du tout.,French,15.188403,-1.4672813
Nettement pas ma tasse de thé.,French,15.205384,-2.182536
Le crime n'est pas ma tasse de thé,French,9.475778,15.037923
Pas ma tasse de thé.,French,15.289536,-2.4121244
- Ce n'est pas votre tasse de thé?,French,13.819816,13.273329
- C'est pas ma tasse de thé.,French,15.533053,-3.460712
"-Ce n'est pas ma tasse de thé, mec.",French,15.220917,-3.7270093
Ce n'est pas votre tasse de thé ?,French,13.879067,13.325064
- C'est pas sa tasse de thé.,French,15.736491,-2.82661
"Oui, et ce n'est pas ma tasse de thé.",French,14.503685,-4.074517
"Je me doute que ce n'est pas votre tasse de thé, mais il me faut quelqu'un pour l'organiser.",French,16.170004,-1.7940006
"Apparemment, l'islam n'est pas sa tasse de thé à la menthe.",French,13.162049,-2.7296414
"En tout cas, le massacre n'est pas ma tasse de thé.",French,13.294726,-2.7983158
Venir te voir transpirer n'est pas ma tasse de thé.,French,13.896756,-3.0255344
Pas votre tasse de thé ?,French,14.591418,12.19723
Ce n'est pas sa tasse de thé.,French,15.871447,-1.4719507
"Désolée, ce n'est pas ma tasse de thé.",French,15.400968,-4.3176074
C'est pas sa tasse de thé.,French,15.107977,-1.2657075
Cette affaire n'est pas ma tasse de thé.,French,14.717683,-2.0001028
Bien que ce soit pas ma tasse de thé !,French,14.401581,13.436515
T'es pas ma tasse de thé non plus !,French,13.842474,13.238308
"Accepte ! Désolé, ce n'est vraiment pas ma tasse de thé.",French,15.284495,-4.222353
"Pas ma tasse de thé, vraiment.",French,14.562784,-3.4641669
Sûrement pas votre tasse de thé.,French,13.529513,-1.2434194
"Val, je ne t'en veux pas d'essayer les sites de rencontre, mais ça n'est juste pas ma tasse de thé.",French,14.903067,-4.3068366
C'est pas ma tasse de thé. - Qu'est-ce qui vous amène ici?,French,14.17077,13.323767
Peut être mais ce n'est pas ma tasse de thé.,French,15.854242,-1.7845994
Ce n'est pas ma tasse de thé.,French,16.070833,-1.6874275
"Mais ça me gène pas de porter un casque, si c'est pas votre tasse de thé.",French,14.800125,-3.9117057
- Ce n'est pas ma tasse de thé.,French,15.832907,-2.820046
Faire la conversation aux dignitaires n'est pas ma tasse de thé.,French,13.1504545,-2.6557305
"- Non, pas ma tasse de thé.",French,15.344012,-3.9043305
"Les musiciens, c'est pas ma tasse de thé.",French,14.117152,-1.8416073
Pas ma tasse de thé,French,9.500786,15.014608
"Je passe du coq à l'âne et je suis peut-être indiscrète, mais qu'est-ce que c'est que ce bruit ?",French,14.067518,11.900006
Il semble passer du coq à l'âne.,French,13.060526,-1.3514572
"En quelques clics, vous passez du coq à l'âne ?",French,14.768201,12.49369
Peter Petrelli est passé du coq à l'âne comme vous le dîtes chez vous.,French,13.41242,-2.8403335
J'attends qu'il passe l'arme à gauche.,French,13.432782,-1.3525869
De quoi il héritera quand ses parents passeront l'arme à gauche ?,French,14.522359,11.788349
Ils attendent tous qu'il passe l'arme à gauche.,French,14.65838,-1.0128998
L'antenne est dans quatre minutes. Qui conduira le navire quand j'aurai passé l'arme à gauche ?,French,14.432453,11.926104
Beaucoup de gens ont passé l'arme à gauche à l'époque-- mais pas tous.,French,12.85375,-2.2863398
"En Louisiane, quand quelqu'un passe l'arme à gauche, il font un plat de gumbo si gros qu'ils en mangent toute l'année.",French,13.551987,-2.2703009
Il y a cent cinquante mille façons de passer l'arme à gauche.,French,13.22494,-1.9478768
Il passe l'arme à gauche.,French,13.857085,-1.0306052
"Mon père a passé l'arme à gauche, et ma mère s'est remariée.",French,14.766343,-2.7193937
Elle a passé l'arme à gauche.,French,14.86634,-1.3975307
Il a passé l'arme à gauche deux ans après Buck,French,10.808094,14.691058
Un type normal aurait passé l'arme à gauche et serait mort.,French,13.818744,-1.8547494
Je veux que chacun d'entre nous puisse passer l'arme à gauche avec le sourire aux lèvres.,French,13.699597,-1.3535664
"Si vous regardez ce film, c'est que j'ai passé l'arme à gauche.",French,14.09585,-3.4289002
- Je vais passer l'arme à gauche.,French,15.693857,-2.8262978
Je croyais... qu'il avait passé l'arme á gauche.,French,14.358619,-2.100806
Qui prendra soin d'elle quand tu auras passé l'arme à gauche ?,French,14.1889,12.482678
Il est sur le point de passer l'arme à gauche. Il a les yeux entrouverts et dit:,French,13.724842,13.763002
"Et puis, ils vont bientôt passer l'arme à gauche, non ?",French,13.664094,12.215718
"Si Manuel passe l'arme à gauche, Elvis reprend le prochain avion.",French,13.282683,-1.4925795
Décidé de passer l'arme à gauche.,French,12.760827,-1.3961623
Les affaires ne sont plus ce qu'elles étaient depuis que Sophie Deveraux a passé l'arme à gauche.,French,12.859696,-2.2337658
Mon père vient de passer l'arme à gauche.,French,14.220739,-2.480382
Vous avez enfin passé l'arme à gauche?,French,14.634511,12.708223
Parce que sa mère a passé l'arme à gauche et elle l'a complètement ignoré.,French,14.509501,-2.073161
J'aurais passé l'arme à gauche pour elle,French,9.457681,15.032816
"""Petit à petit, l'oiseau fait son nid.""",French,13.441638,14.048424
"A l'aise :""Petit à petit, l'oiseau fait son nid""!",French,14.063877,14.034642
"petit à petit, l'oiseau fait son nid.",French,15.160912,-0.6455236
"A des implications bien au-delà de la sécurité nationale, ...A côté, la guerre froide, c'est du pipi de chat.",French,13.968522,-0.7353299
"Là, c'est tu pipi de chat.",French,15.136604,-3.377247
On dirait du pipi de chat.,French,15.392733,-0.7427155
Vous sentez le pipi de chat.,French,15.333344,-2.786938
Mais c'est du pipi de chat !,French,14.90112,13.924485
"Et ça, c'est du pipi de chat ?",French,13.703853,12.228687
"Je me plains pas, mais t'es plus celle qui a parfumé mes habits au pipi de chat.",French,15.223432,-2.897653
"25 %, c'est pas du pipi de chat.",French,15.389699,-2.5259502
Du pipi de chat.,French,14.392732,-0.16464351
"""C'était du pipi de chat.""",French,13.474036,13.959431
"Ça sent le pipi de chat, ici.",French,15.155763,-1.3445673
"Tu as entendu beaucoup de voix... mais comparé à moi, c'est du pipi de chat.",French,14.5920515,-3.8973792
Vos têtes sont remplies pipi de chat.,French,14.671409,-2.0468125
